"Demand request last year","tonne/Year",53200,53200,53200.5,53202.9,53209,53220.8,53240.4,53269.4,53309.2,53360.6,53424.3,53500.4,53589.1,53689.9,53802.5,53926.1,54060.1,54203.7,54356,54516.3,54683.7,54857.5,55036.9,55221.2,55409.7,55601.8,55797.1,55995,56195.1,56397.1,56600.5,56805,57010.5,57216.8,57423.5,57630.7,57838.1,58045.7,58253.3,58461,58668.7,58876.3,59083.9,59291.3,59498.7,59706,59913.2,60120.4,60327.6,60534.7,60741.8,60949,61156.3,61363.6,61571.1,61778.7,61986.5,62194.5,62402.8,62611.3,62820.1,63029.2,63238.6,63448.4,63658.6,63869.2,64080.2,64291.6,64503.5,64715.9,64928.8,65142.2,65356.1,65570.5,65785.5,66001.1,66217.2,66434,66651.3,66869.3,67087.8,67307,67526.9,67747.6,67969.7,68193.7,68420.8,68652.2,68889.2,69133.5,69386.5,69649.8,69925,70213.5,70516.8,70836,71172.2,71526.5,71899.8,72292.7,72705.9,73139.8,73594.8,74071.3,74569.4,75089.2,75630.8,76194.1,76779.3,77386,78014.3,78663.9,79334.8,80026.7,80739.5,81472.9,82226.9,83001.2,83795.6,84610,85444.3,86298.4,87172.1,88065.3,88977.9,89910,90861.4,91832.2,92822.3,93831.7,94860.5,95908.8,96976.6,98064,99171.1,100298,101445,102612,103800,105008,106236,107486,108757,110049,111363,112700,114058,115439,116844,118272,119724,121201,122702,124229,125782,127362,128969,130603,132266,133957,135677,137427,139208,141019,142858,144725,146616,148527,150453,152389,154329,156268,158201,160121,162023,163904,165759,167583,169373,171127,172842,174515,176145,177730,179270,180763,182210,183609,184961,186266,187524,188735,189900,191020,192094,193125,194112,195055,195957,196818,197638,198418,199159,199862,200527,201155,201748,202305,202827,203314,203769,204189,204578,204934,205258,205551,205813,206045,206246,206417,206558,206671,206753,206807,206833,206830,206798,206739,206651,206536,206393,206223,206025,205799,205546,205266,204958,204622,204259,203869,203451,203005,202532,202032,201506,200957,200385,199795,199189,198572,197947,197318,196689,196063,195443,194833,194235,193651,193084,192535,192005,191495,191007,190541,190096,189674,189273,188895,188538,188201,187886,187589,187312,187053,186811,186585,186376,186181,186000,185832,185677,185533,185399,185276,185162,185057,184959,184869,184785,184707,184635,184567,184504,184444,184388,184335,184285,184236,184190,184145,184101,184058,184015,183973,183931,183888,183845,183801,183757,183711,183664,183616,183566,183515,183462,183406,183349,183290,183228,183164,183098,183029,182957,182883,182806,182726,182643,182558,182470,182379,182285,182189,182089,181987,181882,181775,181664,181551,181435,181316,181195,181071,180944,180814,180681,180546,180408,180267,180123,179976,179826,179674,179518,179360,179198,179034,178867,178696,178523,178346,178167,177984,177798,177610,177418,177223,177025,176824,176620,176412,176202,175988,175772,175552,175329,175103,174874,174641,174406,174167,173926,173681,173433,173183,172929,172672,172411,172148,171882,171613,171341,171065,170787,170505,170221,169934,169643,169350,169054,168755,168453,168148,167840,167529,167215,166899,166579,166257,165932,165604,165273,164940,164603,164264,163923,163578,163231,162881,162529,162173,161815,161455,161092,160726,160358,159987,159613,159237,158859,158478,158095,157709,157320,156930,156536,156141,155743,155343,154940,154535,154128,153718,153307,152893,152476,152058,151637,151214,150789,150362,149933,149502,149069,148633,148196,147756,147315,146872,146426,145979,145530,145079,144626,144171,143715,143257,142796,142335,141871,141406,140939,140470,139999,139527,139054,138579,138102,137624,137144,136662,136180
""Desubstitution (tonne/year)"","tonne/Year",510.72,1099.73,1359.83,1465.72,1503.49,1511.92,1507.91,1498.68,1487.34,1475.2,1462.82,1450.44,1438.17,1426.04,1414.07,1402.26,1390.62,1379.14,1367.83,1356.67,1345.67,1334.82,1324.12,1313.56,1303.15,1292.88,1282.76,1272.76,1262.9,1253.17,1243.57,1234.09,1224.74,1215.51,1206.39,1197.39,1188.51,1179.74,1171.07,1162.52,1154.07,1145.72,1137.48,1129.33,1121.28,1113.33,1105.47,1097.71,1090.03,1082.45,1074.95,1067.53,1060.2,1052.95,1045.79,1038.7,1031.69,1024.75,1017.9,1011.11,1004.4,997.755,991.182,984.678,978.241,971.87,965.564,959.322,953.142,947.023,940.965,934.966,929.025,923.141,917.313,911.541,905.823,900.158,894.545,888.984,883.474,875.086,862.538,848.214,833.226,818.089,803.033,788.156,773.492,759.048,744.816,730.783,716.934,703.252,689.722,676.328,663.054,649.888,636.814,623.82,610.893,598.021,585.192,572.395,559.62,546.855,534.092,521.32,508.53,495.713,482.86,469.963,457.012,444.001,430.92,417.763,404.521,391.187,377.754,364.214,350.56,336.785,322.881,308.843,294.662,280.332,265.846,251.197,236.379,221.383,206.204,190.835,175.268,159.496,143.513,127.312,110.884,94.2237,77.3229,60.1745,42.7709,25.1047,7.1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72584,11.2694,19.8632,29.003,38.4447,48.0708,57.8259,67.6845,77.6354,87.6742,97.7999,108.013,118.313,128.702,139.179,149.746,160.401,171.146,181.979,192.899,203.906,214.998,226.174,237.432,248.77,260.187,271.678,283.243,294.879,306.582,318.349,330.179,355.996,376.344,393.93,410.135,425.663,440.87,455.938,470.957,485.973,501.006,516.067,531.158,546.279,561.429,576.606,584.71,582.261,574.928,565.542,555.509,545.511,535.872,526.735,518.152,510.132,502.661,495.719,489.278,483.31,477.79,472.691,467.989,463.659,459.68,456.032,452.694,449.649,446.879,444.369,442.102,440.066,438.246,436.63,435.206,433.964,432.894,431.984,431.227,430.614,430.136,429.787,429.559,429.446,429.441,429.538,429.733,430.02,430.393,430.85,431.384,431.993,432.673,433.42,434.23,435.101,436.029,437.012,438.048,439.134,440.266,441.445,442.666,443.929,445.232,446.573,447.949,449.361,450.806,452.283,453.79,455.327,456.892,458.485,460.104,461.748,463.416,465.108,466.823,468.559,470.316,472.094,473.892,475.708,477.543,479.396,481.171,482.822,484.423,486.014,487.612,489.225,490.859,492.515,494.192,495.89,497.609,499.349,501.107,502.885,504.68,506.492,508.321,510.166,512.026,513.9,515.789,517.691,519.606,521.533,523.473,525.424,527.386,529.359,531.342,533.335,535.338,537.349,539.37,541.399,543.436,545.48,547.532,549.592,551.658,553.73,555.809,557.894,559.985,562.081,564.182,566.288,568.399,570.515,572.634,574.757,576.884,579.015,581.149,583.285,585.425,587.567,589.711,591.858,594.006,596.156,598.307,600.46,602.614,604.768,606.924,609.079,611.235,613.391,615.547,617.702,619.857,622.01,624.163,626.315,628.465,630.614,632.761,634.906,637.048,639.189,641.327,643.462,645.594,647.723,649.849,651.971,654.089,656.204,658.314,660.42,662.522,664.619,666.712,668.799,670.881,672.958,675.029,677.094,679.153,681.207,683.254,685.294,687.328,689.355,691.375,693.388,695.393,697.391,699.381,701.363,703.337,705.302,707.26,709.208,711.148,713.079,715.001,716.913,718.816,720.709,722.593,724.466,726.329,728.182,730.025,731.856,733.677,735.487,737.286,739.073,740.849,742.613,744.365,746.106,747.834,749.55,751.253,752.944,754.622,756.287,757.939,759.578,761.203,762.815,764.413,765.998,767.568,769.124,770.666,772.194,773.707,775.205,776.688,778.156,779.61,781.047,782.47,783.877,785.268,786.643
"Desubstitution threshold","Dmnl",-0.05
""Developing capacity (tonne/year)"[EU]","tonne/Year",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149619,0.914192,2.11316,3.71459,5.72037,8.13626,10.9687,14.2246,17.9111,22.0358,26.6067,31.6322,37.1209,43.082,49.5249,56.4598,63.8969,71.847,80.1954,88.4098,96.2928,103.821,111.003,117.848,124.368,130.575,136.477,142.083,147.4,152.435,157.194,161.682,165.902,169.859,173.555,176.992,180.172,183.097,185.766,188.179,190.337,192.239,193.884,195.271,196.397,197.263,197.865,198.201,198.27,198.069,197.595,196.882,196.1,195.27,194.391,193.462,192.484,191.455,190.376,189.247,188.067,186.837,185.557,184.227,182.849,181.422,179.948,178.427,176.861,175.251,173.597,171.902,170.166,168.392,166.58,164.732,162.851,160.937,158.992,157.019,155.019,152.993,150.944,148.874,146.785,144.677,142.554,140.417,138.269,136.11,133.942,131.768,129.589,127.408,125.224,123.042,120.861,118.683,116.511,114.345,112.187,110.038,107.9,105.774,103.661,101.562,99.4792,97.4127,95.3637,93.3333,91.3224,89.3318,87.3624,85.4148,83.4899,81.5882,79.7104,77.8571,76.0287,74.2258,72.4487,70.6979,68.9736,67.2763,65.6061,63.9633,62.348,60.7604,59.2006,57.6688,56.1648,54.6888,53.2408,51.8207,50.4284,49.0639,47.727,46.4176,45.1355,43.8806,42.6526,41.4514,40.2766,39.1282,38.0057,36.9089,35.8375,34.7912,33.7698,32.7728,31.7999,30.8509,29.9252,29.0227,28.1429,27.2855,26.4501,25.6363,24.8437,24.072,23.3208,22.5897,21.8783,21.1863,20.5132,19.8587,19.2223,18.6038,18.0027,17.4186,16.8512,16.3002,15.7651,15.2455,14.7412,14.2517,13.7768,13.316,12.869,12.4355,12.0152,11.6076,11.2125,10.8297,10.4586,10.0991,9.75086,9.41354,9.08687,8.77057,8.46434,8.1679,7.881,7.60337,7.33473,7.07484,6.82345,6.58032,6.3452,6.11786,5.89807,5.68562,5.48027,5.28183,5.09009,4.90483,4.72587,4.55301,4.38606,4.22485,4.06918,3.9189,3.77383,3.6338,3.49866,3.36825,3.24243,3.12103,3.00392,2.89096,2.78202,2.67695,2.57565,2.47797,2.38381,2.29304,2.20555,2.12123,2.03997,1.96168,1.88624,1.81357,1.74356,1.67613,1.61119,1.54865,1.48843,1.43045,1.37462,1.32088,1.26915,1.21936,1.17144,1.12533,1.08096,1.03827,0.997191,0.957677,0.919667,0.883107,0.847946,0.814131,0.781614,0.750347,0.720286,0.691385,0.663603,0.636897,0.611228,0.586557,0.562849,0.540066,0.518174,0.49714,0.476931,0.457517,0.438868,0.420955,0.40375,0.387226,0.371357,0.356119,0.341487,0.327438,0.313949,0.301,0.28857,0.276638,0.265185,0.254193,0.243643,0.23352,0.223805,0.214483,0.205539,0.196958,0.188726,0.180829,0.173254,0.165987,0.159018,0.152334,0.145924,0.139777,0.133882,0.12823,0.122811,0.117615,0.112634,0.107858,0.103281,0.098893,0.0946873,0.0906565,0.0867933,0.083091,0.0795432,0.0761435,0.072886,0.0697647,0.0667743,0.0639093,0.0611647,0.0585354,0.0560168,0.0536044,0.0512937,0.0490806,0.046961,0.0449312,0.0429874,0.041126,0.0393436,0.037637,0.036003,0.0344386,0.0329409,0.0315071,0.0301345,0.0288207,0.027563,0.0263593,0.0252072,0.0241045,0.0230492,0.0220393,0.0210729,0.0201481
""Developing capacity (tonne/year)"[China]","tonne/Year",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370128,2.26153,5.22754,9.18915,14.1511,20.1275,27.1344,35.1888,44.3084,54.5122,65.8197,78.2517,91.8296,106.576,122.515,139.67,158.068,177.735,198.387,218.708,238.209,256.833,274.598,291.532,307.662,323.016,337.616,351.484,364.637,377.093,388.866,399.968,410.408,420.197,429.34,437.843,445.711,452.945,459.547,465.518,470.856,475.561,479.63,483.061,485.848,487.988,489.477,490.31,490.48,489.982,488.811,487.048,485.113,483.059,480.884,478.587,476.167,473.622,470.953,468.159,465.24,462.197,459.03,455.741,452.331,448.801,445.155,441.393,437.519,433.535,429.445,425.251,420.957,416.568,412.086,407.515,402.86,398.126,393.315,388.433,383.485,378.474,373.406,368.285,363.116,357.903,352.651,347.365,342.049,336.708,331.346,325.968,320.578,315.181,309.78,304.38,298.985,293.598,288.224,282.866,277.527,272.212,266.923,261.663,256.436,251.245,246.092,240.979,235.911,230.888,225.913,220.989,216.117,211.299,206.537,201.833,197.188,192.603,188.08,183.62,179.224,174.892,170.627,166.428,162.296,158.232,154.236,150.309,146.451,142.661,138.941,135.289,131.707,128.194,124.75,121.374,118.067,114.828,111.656,108.552,105.514,102.542,99.6364,96.7953,94.0184,91.3052,88.6548,86.0666,83.5397,81.0733,78.6667,76.3189,74.0291,71.7964,69.62,67.4989,65.4322,63.4191,61.4584,59.5494,57.6911,55.8825,54.1226,52.4106,50.7455,49.1263,47.5522,46.022,44.535,43.0902,41.6866,40.3234,38.9996,37.7144,36.4668,35.256,34.081,32.9411,31.8354,30.763,29.7231,28.7149,27.7376,26.7904,25.8725,24.9832,24.1217,23.2872,22.4791,21.6966,20.9391,20.2058,19.496,18.8092,18.1447,17.5017,16.8799,16.2784,15.6967,15.1344,14.5906,14.0651,13.5571,13.0662,12.5919,12.1336,11.6909,11.2632,10.8502,10.4514,10.0663,9.69458,9.3357,8.9893,8.65499,8.33239,8.02111,7.7208,7.4311,7.15166,6.88215,6.62225,6.37164,6.13001,5.89706,5.67252,5.45609,5.2475,5.04649,4.8528,4.66619,4.48641,4.31323,4.14642,3.98577,3.83106,3.68208,3.53864,3.40054,3.2676,3.13963,3.01646,2.89792,2.78385,2.67408,2.56846,2.46685,2.3691,2.27507,2.18463,2.09765,2.014,1.93356,1.85621,1.78184,1.71035,1.64162,1.57556,1.51206,1.45103,1.39238,1.33601,1.28186,1.22982,1.17983,1.13181,1.08567,1.04136,0.998797,0.95792,0.918664,0.880967,0.84477,0.810015,0.776648,0.744615,0.713864,0.684346,0.656014,0.628822,0.602725,0.577681,0.553649,0.530589,0.508463,0.487236,0.466871,0.447335,0.428595,0.41062,0.393379,0.376844,0.360986,0.345779,0.331197,0.317215,0.303809,0.290955,0.278633,0.26682,0.255496,0.244641,0.234238,0.224266,0.214709,0.205551,0.196774,0.188364,0.180305,0.172584,0.165186,0.158099,0.151309,0.144805,0.138574,0.132606,0.12689,0.121416,0.116172,0.111151,0.106342,0.101737,0.0973282,0.0931064,0.0890642,0.0851942,0.0814891,0.0779422,0.0745468,0.0712965,0.0681854,0.0652076,0.0623575,0.0596297,0.0570191,0.0545208,0.0521301,0.0498424
""Developing capacity (tonne/year)"[RoW]","tonne/Year",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527587,3.22362,7.45144,13.0984,20.1712,28.6901,38.6779,50.1587,63.1581,77.7027,93.8207,111.541,130.896,151.916,174.635,199.088,225.313,253.347,282.785,311.751,339.548,366.095,391.417,415.555,438.547,460.433,481.244,501.011,519.761,537.516,554.297,570.121,585.004,598.956,611.989,624.11,635.324,645.636,655.047,663.557,671.167,677.874,683.674,688.563,692.537,695.588,697.71,698.896,699.139,698.43,696.761,694.247,691.489,688.561,685.461,682.187,678.737,675.11,671.305,667.323,663.162,658.824,654.31,649.622,644.761,639.73,634.532,629.17,623.647,617.969,612.138,606.16,600.04,593.783,587.394,580.88,574.245,567.496,560.639,553.68,546.626,539.484,532.26,524.96,517.592,510.161,502.675,495.14,487.563,479.949,472.307,464.641,456.958,449.265,441.566,433.869,426.179,418.5,410.84,403.202,395.593,388.016,380.477,372.98,365.529,358.129,350.784,343.497,336.272,329.112,322.021,315.002,308.057,301.19,294.402,287.696,281.075,274.54,268.092,261.735,255.469,249.295,243.215,237.23,231.34,225.547,219.851,214.253,208.753,203.352,198.048,192.844,187.738,182.73,177.821,173.009,168.295,163.678,159.157,154.732,150.402,146.166,142.023,137.974,134.016,130.148,126.37,122.681,119.079,115.563,112.133,108.786,105.522,102.34,99.2376,96.2142,93.2683,90.3987,87.604,84.8828,82.2339,79.6559,77.1474,74.7071,72.3336,70.0256,67.7817,65.6006,63.481,61.4215,59.4209,57.4777,55.5908,53.7588,51.9804,50.2545,48.5797,46.9549,45.3787,43.8501,42.3678,40.9307,39.5377,38.1875,36.8792,35.6115,34.3835,33.194,32.0421,30.9268,29.8469,28.8017,27.79,26.811,25.8637,24.9473,24.0609,23.2035,22.3744,21.5728,20.7978,20.0486,19.3245,18.6248,17.9487,17.2954,16.6644,16.0548,15.4661,14.8977,14.3488,13.8188,13.3073,12.8135,12.337,11.8771,11.4334,11.0054,10.5924,10.1941,9.80994,9.43948,9.08225,8.73783,8.40578,8.08571,7.7772,7.47988,7.19336,6.91727,6.65127,6.39501,6.14815,5.91038,5.68139,5.46086,5.2485,5.04404,4.84719,4.65769,4.47528,4.29972,4.13075,3.96814,3.81168,3.66113,3.51629,3.37696,3.24293,3.11401,2.99003,2.87079,2.75613,2.64588,2.53987,2.43796,2.34,2.24583,2.15531,2.06832,1.98472,1.90438,1.82718,1.75301,1.68175,1.6133,1.54754,1.48437,1.4237,1.36544,1.30948,1.25575,1.20415,1.15461,1.10705,1.06139,1.01755,0.97548,0.935095,0.896334,0.859135,0.823437,0.789181,0.756311,0.724773,0.694515,0.665486,0.637639,0.610927,0.585305,0.56073,0.53716,0.514557,0.49288,0.472095,0.452164,0.433054,0.414733,0.397168,0.38033,0.364189,0.348716,0.333886,0.319673,0.30605,0.292996,0.280485,0.268497,0.25701,0.246004,0.23546,0.225357,0.215679,0.206408,0.197527,0.18902,0.180872,0.173068,0.165594,0.158436,0.151582,0.145018,0.138733,0.132716,0.126954,0.121437,0.116156,0.1111,0.10626,0.101627,0.0971927,0.0929481,0.0888855,0.0849973,0.0812761,0.077715,0.0743072,0.0710462
"Difference consumption and demand","tonne/Year",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.1413,-79.0268,-111.818,-145.213,-179.868,-215.912,-253.425,-292.483,-333.162,-375.545,-419.718,-465.771,-513.798,-563.9,-616.18,-670.749,-727.724,-787.226,-806.548,-787.654,-762.138,-735.651,-709.235,-683.086,-657.233,-631.669,-606.377,-581.334,-556.516,-531.894,-507.44,-483.122,-458.909,-434.772,-410.679,-386.6,-362.505,-338.366,-314.156,-289.849,-265.42,-240.846,-216.106,-191.181,-166.052,-140.703,-115.12,-89.2905,-63.2037,-36.8508,-10.2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Disrupted[EU]","tonne/Year",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Disrupted[China]","tonne/Year",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Disrupted[RoW]","tonne/Year",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
